Product,Order ID,Item Processing cost,Weight,Revenue,Profit,Warehouse,Inventory,Customer,City,State,Order Date,Cost per unit,Profit margin,Average order size,Inventory turnover
Revlon,33310,4.626971533,654.1298698,2619.238976,507.3909066,Chicago,604.1312594,Ulta Beauty,Los Angeles, California,2/22/2023,0.007073475,19.37169198,654.1298698,1.082761171
Loreal,37041,4.682717615,327.5621708,5947.808453,210.5190294,Chicago,505.4874868,Walmart,Phoenix, Arizona,8/29/2023,0.014295661,3.539438619,327.5621708,0.648012422
NARS,86794,4.697123632,152.8992931,2676.066378,194.1364049,New York,267.7735567,Target,Dallas, Texas,4/13/2021,0.030720375,7.254543702,152.8992931,0.571002212
Estee Lauder,94207,4.076720079,509.6074802,3106.554005,578.9835507,Texas,938.6556671,Walmart,Chicago, Illinois,5/1/2021,0.007999726,18.63748545,509.6074802,0.542912058
Tarte,48411,2.695881433,320.7444807,4960.017522,630.8915629,Texas,852.6669674,Sephora,Los Angeles, California,10/11/2022,0.008405075,12.71954303,320.7444807,0.376166186
NARS,87513,2.196860449,428.0666439,6531.030989,948.5700273,New York,180.0073075,CVS Pharmacy,Philadelphia, Pennsylvania,9/22/2023,0.005132052,14.52404726,428.0666439,2.37805148
NARS,47198,4.075326187,741.3941143,1711.985849,481.0257878,Chicago,470.339488,Target,Dallas, Texas,12/18/2022,0.005496842,28.09753294,1376.79723,1.576295704
NARS,47978,4.995057442,204.4252325,5038.708963,392.6201687,New York,410.8973887,MAC Cosmetics,Denver, Colorado,8/13/2020,0.024434642,7.792078717,204.4252325,0.497509203
Estee Lauder,41258,4.742735865,595.8053553,1392.172613,903.7414589,Chicago,636.4474126,Nordstrom,Phoenix, Arizona,5/22/2022,0.00796021,64.91590557,1826.746147,0.936142317
Clinique,78289,3.198935873,148.5278753,9811.757382,217.5403457,Florida,288.6042906,Walgreens,Los Angeles, California,5/1/2020,0.021537613,2.21713947,148.5278753,0.514641951
Maybelline,42113,2.556373564,367.5479151,3119.002963,358.7852425,Chicago,838.3045281,Amazon,Boston, Massachusetts,3/14/2022,0.006955212,11.503203,367.5479151,0.438442001
Clinique,96206,2.460751572,567.4262877,5872.657448,516.1576854,California,826.8003888,MAC Cosmetics,San Diego, California,5/21/2023,0.004336689,8.789167254,567.4262877,0.686291752
Revlon,33289,2.86784423,571.5898386,1439.680173,816.2319654,Chicago,624.9578315,Nordstrom,Denver, Colorado,3/10/2020,0.005017311,56.69536754,1094.10671,0.91460545
Estee Lauder,93950,4.891356165,900.9550983,9342.402869,621.1400237,New York,481.4180455,Nordstrom,Austin, Texas,10/21/2022,0.005429079,6.648610988,900.9550983,1.871461003
Maybelline,29030,2.827456837,851.841898,2749.703864,321.6247025,Florida,585.9595842,Target,New York City, New York,7/22/2021,0.003319227,11.6967033,1733.696861,1.45375538
MAC,68373,4.368639159,686.0500016,8185.445359,724.7009302,California,188.0919866,Walgreens,Chicago, Illinois,6/23/2021,0.006367815,8.853530851,1224.405958,3.64741749
MAC,57145,4.527667055,972.7683991,8720.192581,526.7633082,New York,351.0243554,Walgreens,Austin, Texas,3/2/2021,0.004654414,6.040730217,972.7683991,2.771227649
Tarte,23312,1.956478169,884.8733321,3825.289293,514.670454,Florida,764.1111025,Amazon,Denver, Colorado,6/25/2023,0.002211026,13.45441912,884.8733321,1.158042763
Loreal,41398,1.696461318,703.52262,8712.947036,197.8519385,Chicago,763.9849352,Boots,Chicago, Illinois,8/4/2021,0.002411381,2.270780916,703.52262,0.920859283
Clinique,90681,3.95978502,760.6209756,3928.154455,611.0969522,Chicago,974.0144046,Amazon,Philadelphia, Pennsylvania,12/20/2021,0.00520599,15.55684633,760.6209756,0.780913477
Maybelline,76671,1.426987664,418.2207672,6381.061956,670.6298053,California,277.2705012,Sephora,Austin, Texas,7/4/2022,0.003412044,10.50968961,418.2207672,1.508349303
Urban Decay,49895,1.563058269,815.1077886,5335.231066,152.3971283,New York,756.2932683,Ulta Beauty,Dallas, Texas,6/27/2023,0.001917609,2.856429766,815.1077886,1.077766817
Covergirl,43375,4.323708114,722.0759907,1227.441984,589.2681899,New York,509.9895369,Boots,San Antonio, Texas,10/25/2021,0.005987885,48.0078242,722.0759907,1.415864324
Estee Lauder,65091,2.652839497,635.8879173,7345.178339,845.1665013,California,485.4800063,Walmart,San Antonio, Texas,5/21/2021,0.004171866,11.50641227,1094.010534,1.309812781
Estee Lauder,37626,3.912142296,921.7215379,3918.929655,598.93467,California,201.684501,Nordstrom,Chicago, Illinois,7/7/2020,0.004244386,15.28311868,921.7215379,4.570115865
MAC,91065,4.185322304,856.3960594,5284.71334,515.6716895,Chicago,441.8654055,Nordstrom,Houston, Texas,7/4/2021,0.004887134,9.757798698,856.3960594,1.938137833
Revlon,13397,1.445086943,936.3398027,9218.945244,239.3679064,California,479.2554195,Sephora,San Francisco, California,9/2/2020,0.001543336,2.596478232,1481.462121,1.95373858
Clinique,35951,1.024568097,691.3416726,9252.198296,566.1186014,Chicago,467.4934364,Ulta Beauty,Boston, Massachusetts,9/27/2021,0.001482,6.118746953,691.3416726,1.478826479
Covergirl,16115,2.807990441,751.6887068,9131.298924,518.3184156,Chicago,468.693559,MAC Cosmetics,Miami, Florida,11/29/2020,0.003735576,5.676283515,1068.09188,1.603795684
MAC,57141,4.216371944,587.5560158,1600.257746,944.5663463,Chicago,142.4495737,Walgreens,New York City, New York,1/25/2023,0.007176119,59.02588809,587.5560158,4.124659698
Maybelline,31424,2.992074965,334.4903403,1516.531009,855.8114324,Texas,618.6031385,Walgreens,Phoenix, Arizona,4/9/2023,0.008945176,56.43217496,334.4903403,0.54071879
Tarte,74916,4.96001379,181.2563591,1366.837793,730.1998603,California,556.4280967,Walgreens,Philadelphia, Pennsylvania,12/13/2021,0.027364633,53.42256881,181.2563591,0.325749832
MAC,79472,3.757846892,999.2100195,9095.218938,253.3004456,Chicago,643.8649984,Nordstrom,Denver, Colorado,10/21/2023,0.003760818,2.784984587,999.2100195,1.551893676
MAC,78520,2.950704326,593.1305294,9245.022976,968.8197423,California,699.8574553,Walmart,Philadelphia, Pennsylvania,10/28/2020,0.004974798,10.47936544,593.1305294,0.847501909
Estee Lauder,81988,3.548554262,206.8572957,7352.153035,598.0020186,Chicago,819.333859,Ulta Beauty,Austin, Texas,5/17/2020,0.0171546,8.133699282,418.5806761,0.252470093
Covergirl,18756,4.043224254,988.1582934,8691.082863,811.5782065,Florida,308.6403908,Walmart,Phoenix, Arizona,7/9/2022,0.004091677,9.33805625,988.1582934,3.201649308
Revlon,61930,4.088193843,771.654156,9633.107866,331.038888,Florida,128.7639495,CVS Pharmacy,San Diego, California,1/5/2023,0.005297961,3.436470272,771.654156,5.992781047
Maybelline,62393,4.817289386,531.8228211,7172.346798,841.2626833,Texas,310.4757046,CVS Pharmacy,Miami, Florida,7/14/2021,0.009058072,11.72925274,531.8228211,1.712928945
Revlon,78853,4.396249073,145.5485521,7940.331052,201.9999122,New York,794.7159448,Boots,New York City, New York,4/17/2020,0.030204691,2.54397343,145.5485521,0.183145378
Revlon,30262,2.965215115,887.0584394,9786.846018,435.1158102,Texas,147.6584011,MAC Cosmetics,Denver, Colorado,2/17/2022,0.003342751,4.445924759,887.0584394,6.00750403
Loreal,88255,4.031825658,514.2863844,4966.251055,726.4692501,Florida,459.3870571,Amazon,Philadelphia, Pennsylvania,6/4/2023,0.007839651,14.62812174,514.2863844,1.119505603
MAC,73754,3.645450497,425.2146777,9426.133959,225.6279064,Chicago,757.0327924,MAC Cosmetics,Austin, Texas,10/6/2022,0.0085732,2.393642053,425.2146777,0.561685943
Urban Decay,51781,4.670160522,387.7126406,2211.777064,736.992301,Florida,136.1188213,Sephora,Houston, Texas,11/19/2021,0.012045417,33.32127424,387.7126406,2.848339684
NARS,79489,4.913256107,365.2150192,9123.541088,729.6044428,Florida,974.0849553,CVS Pharmacy,San Diego, California,10/10/2020,0.013453051,7.996943685,1107.526717,0.374931383
Maybelline,84920,1.338780673,959.039828,1093.686966,629.083589,Florida,167.6051436,Walgreens,Houston, Texas,12/24/2020,0.001395959,57.51952879,959.039828,5.722019071
Clinique,13064,3.682465465,815.5052529,4149.486841,441.9650379,New York,763.1738501,Amazon,Austin, Texas,1/3/2023,0.004515563,10.65107698,815.5052529,1.068570749
Loreal,93443,4.668003767,273.4661351,4300.385158,565.0742495,Florida,620.212674,Sephora,Denver, Colorado,8/13/2020,0.017069769,13.14008464,273.4661351,0.440923165
Loreal,61410,2.860021802,381.6769186,7644.478075,980.9247392,Chicago,531.8928503,CVS Pharmacy,Boston, Massachusetts,10/30/2020,0.007493306,12.83180787,381.6769186,0.717582345
Revlon,15226,2.262049454,759.5172071,7507.991101,411.4831292,California,978.2772848,Target,Denver, Colorado,2/20/2020,0.002978273,5.48060225,759.5172071,0.776382339
MAC,49651,2.106802873,320.6610353,5116.238476,162.9332429,California,482.127018,Amazon,Houston, Texas,11/25/2022,0.006570187,3.184629561,320.6610353,0.665096589
Urban Decay,98597,3.807504499,739.736985,6063.870487,349.9241562,California,713.2502378,Walgreens,Phoenix, Arizona,8/3/2023,0.005147106,5.770640335,739.736985,1.03713528
Estee Lauder,47581,2.323157949,718.5882062,1775.840047,461.2631929,New York,384.4483317,Target,San Diego, California,8/1/2023,0.003232948,25.97436597,718.5882062,1.869141174
Revlon,37869,2.455059577,385.0998502,8199.794142,710.6207985,Texas,249.705454,CVS Pharmacy,Philadelphia, Pennsylvania,8/2/2023,0.006375125,8.666324864,385.0998502,1.542216416
Loreal,22551,1.163074129,307.9979768,3537.356279,635.1429359,California,231.4955144,Nordstrom,San Diego, California,2/11/2020,0.00377624,17.95530011,535.5839748,1.330470604
MAC,61628,2.700396207,276.9321049,5999.139417,138.2610755,Chicago,676.8372615,CVS Pharmacy,Chicago, Illinois,3/25/2020,0.009751113,2.30468182,1079.612886,0.409156116
NARS,74245,4.602016171,141.309142,3577.679838,528.0489042,Texas,681.1563535,MAC Cosmetics,San Antonio, Texas,2/26/2020,0.032567009,14.7595349,898.613014,0.207454781
Urban Decay,45706,3.325194567,235.7218581,6585.585155,720.9852338,Chicago,313.2400491,Amazon,Austin, Texas,7/19/2020,0.014106433,10.94792971,235.7218581,0.752527842
Maybelline,47802,3.467619391,719.9892655,4812.970765,719.3527523,Texas,933.057353,Boots,Phoenix, Arizona,8/1/2020,0.00481621,14.94612761,719.9892655,0.77164524
Estee Lauder,61039,4.280637082,445.9505195,6192.31416,330.889686,Florida,299.7239714,Sephora,Austin, Texas,10/20/2021,0.009598906,5.343554566,445.9505195,1.487870714
Clinique,85658,1.732196348,296.8513455,8663.002656,132.7962366,New York,667.5278516,Ulta Beauty,Chicago, Illinois,5/14/2020,0.005835232,1.532912338,296.8513455,0.444702561
Tarte,18858,2.235840798,907.8715102,1905.581406,903.9192481,Texas,298.9774641,Boots,Houston, Texas,5/7/2021,0.002462728,47.43535202,1227.747613,3.036588437
Estee Lauder,76887,3.460644252,679.0339418,6505.831562,698.6224489,California,542.503967,MAC Cosmetics,Chicago, Illinois,6/21/2020,0.005096423,10.73840357,679.0339418,1.251666316
Covergirl,62693,1.276134474,873.4028573,4341.522926,189.7343346,Texas,558.7754972,Sephora,Los Angeles, California,8/9/2021,0.001461106,4.37022533,873.4028573,1.563065778
Loreal,86730,3.724933662,521.2982736,5128.418662,718.3269856,New York,724.0426671,Walmart,Seattle, Washington,1/28/2022,0.007145494,14.00679299,521.2982736,0.719982809
NARS,41997,1.840024103,453.9618175,8686.255989,313.4153589,California,422.4812341,Boots,Dallas, Texas,5/14/2022,0.004053257,3.608175482,453.9618175,1.074513566
Tarte,20780,4.385951018,783.6694687,2511.442726,167.0378401,Texas,735.3012548,Ulta Beauty,Phoenix, Arizona,10/3/2023,0.005596685,6.65107105,783.6694687,1.065780132
Covergirl,86300,4.741726447,901.6194256,2474.777312,994.717093,Chicago,561.8161493,Walmart,Dallas, Texas,1/18/2023,0.005259122,40.19420608,901.6194256,1.604830026
Loreal,55570,1.014382358,458.0812406,9555.382683,714.6299513,Chicago,798.1198473,Walgreens,Chicago, Illinois,9/22/2021,0.002214416,7.478820839,458.0812406,0.573950444
Urban Decay,98258,4.816825487,615.8213439,6090.3098,937.9454164,Texas,487.5028043,Target,New York City, New York,12/21/2020,0.00782179,15.40061913,615.8213439,1.263216003
Urban Decay,43605,2.913782467,247.2392451,6340.121035,769.1249065,New York,319.1993072,Nordstrom,Boston, Massachusetts,5/11/2022,0.011785275,12.13107608,247.2392451,0.77456072
Covergirl,74382,4.680660506,340.5274869,7839.850808,273.3892812,Florida,947.7684463,CVS Pharmacy,Los Angeles, California,4/22/2020,0.013745324,3.487174538,340.5274869,0.359293969
Loreal,24905,3.766114997,507.2153239,7476.680552,713.2724642,New York,179.3048984,Walmart,Dallas, Texas,2/25/2020,0.007425081,9.539961742,507.2153239,2.828786767
Estee Lauder,59305,4.346731427,652.4034926,7868.810651,673.0971238,California,134.8526666,MAC Cosmetics,San Francisco, California,2/5/2021,0.006662643,8.553988063,652.4034926,4.837898346
Estee Lauder,77184,3.558650918,461.9037735,8149.626046,883.9352415,Texas,610.1294221,Amazon,Miami, Florida,11/13/2022,0.007704312,10.84632886,949.1090174,0.757058678
Loreal,51316,4.882968341,636.5622188,9503.143851,307.3521257,California,209.5076212,MAC Cosmetics,Dallas, Texas,11/24/2022,0.007670842,3.234215229,636.5622188,3.038372614
MAC,22901,1.557123517,607.0151292,7664.890203,199.1217678,Chicago,465.5297055,CVS Pharmacy,Austin, Texas,9/15/2021,0.002565214,2.597842402,607.0151292,1.303923513
Revlon,49281,4.631023202,992.5636627,2527.390313,103.199078,Chicago,121.5217904,Sephora,Denver, Colorado,11/19/2020,0.004665719,4.083226774,992.5636627,8.167783403
Revlon,32667,1.035322715,158.8807516,2125.399171,394.4310295,Texas,418.2916409,Walmart,New York City, New York,1/17/2023,0.006516351,18.55797418,158.8807516,0.379832481
Maybelline,95321,3.537102667,133.1868999,3955.287422,912.6762447,Florida,242.4615188,Boots,San Diego, California,8/14/2023,0.026557437,23.07484001,133.1868999,0.549311497
Clinique,76193,2.886208844,977.1980543,5513.701656,778.6353033,Texas,977.6960557,Amazon,Phoenix, Arizona,2/4/2022,0.002953556,14.12182508,1162.706764,0.999490638
Clinique,97374,1.777468604,570.1560364,5279.300007,135.9939384,California,306.6144082,Ulta Beauty,Denver, Colorado,2/1/2020,0.003117513,2.575984281,570.1560364,1.859521344
Clinique,90470,2.24924421,808.1207165,5034.717533,358.7288097,Florida,642.4781133,Nordstrom,Los Angeles, California,4/6/2022,0.002783302,7.125102995,808.1207165,1.257818282
NARS,79123,3.773097593,600.7540116,2109.000447,780.0996842,Chicago,173.0353828,Target,Philadelphia, Pennsylvania,7/31/2021,0.006280603,36.98907154,600.7540116,3.471856459
Clinique,20523,2.169987517,705.8173574,4210.746825,634.7074619,Florida,729.4081694,Amazon,New York City, New York,9/20/2021,0.003074432,15.07351281,705.8173574,0.967657598
MAC,20793,2.250750575,469.3655153,3872.664136,487.9372269,New York,919.6957557,Target,Seattle, Washington,8/29/2021,0.004795305,12.59952348,1288.183597,0.51034868
Loreal,26611,2.519590319,853.4629896,2985.025678,992.3162538,Chicago,853.4513505,Walmart,Philadelphia, Pennsylvania,4/3/2020,0.002952196,33.24313961,1773.410895,1.000013638
MAC,21888,3.155349798,146.4340004,3165.342501,522.3334761,Chicago,937.981254,Boots,Philadelphia, Pennsylvania,6/26/2022,0.021547931,16.50164164,845.932793,0.156116127
Estee Lauder,80115,2.65367798,951.4503638,9998.558536,926.1821419,California,319.6974522,Sephora,Boston, Massachusetts,9/14/2022,0.002789087,9.263156669,951.4503638,2.976096172
Estee Lauder,55732,3.026904105,645.2141405,7931.090745,604.9583062,New York,622.2048686,Target,Dallas, Texas,8/31/2020,0.004691317,7.627681055,645.2141405,1.036980218
Clinique,38962,1.046569474,260.0247385,6391.72432,641.1354807,Texas,792.8461722,MAC Cosmetics,Philadelphia, Pennsylvania,4/5/2021,0.004024884,10.03071235,260.0247385,0.327963668
Loreal,14282,2.36232984,271.7767603,6132.456303,831.7187118,Texas,345.9235521,Boots,Houston, Texas,7/29/2020,0.00869217,13.56257054,271.7767603,0.785655555
Maybelline,81038,2.928927445,946.4255162,8633.288552,513.0710304,Texas,564.207786,Amazon,Austin, Texas,11/17/2022,0.003094726,5.942938514,1244.701972,1.677441431
Maybelline,21238,3.097267488,915.6963742,9252.731862,648.1344572,New York,568.8660067,Walgreens,San Francisco, California,10/29/2023,0.003382418,7.004790227,915.6963742,1.609687279
MAC,42239,1.532433616,957.8451201,5177.713267,704.3883149,Florida,903.3852352,MAC Cosmetics,Philadelphia, Pennsylvania,11/4/2023,0.001599876,13.60423566,957.8451201,1.060284232
Clinique,21201,2.166767935,645.6977209,2127.454509,511.471693,Florida,789.5871961,Sephora,Phoenix, Arizona,7/12/2021,0.0033557,24.0414867,645.6977209,0.8177662
Estee Lauder,23504,4.154799409,518.8692803,6881.462514,354.4147211,Chicago,816.7112181,Nordstrom,Denver, Colorado,5/17/2021,0.008007411,5.15028194,518.8692803,0.635315481
Estee Lauder,23476,1.944524744,507.5405911,8224.10211,710.1534242,New York,525.5599237,Walgreens,San Antonio, Texas,1/25/2021,0.003831269,8.635026836,507.5405911,0.965714029
Urban Decay,28762,4.024096944,593.9112068,8613.837881,364.3397004,Florida,558.1919118,Nordstrom,San Diego, California,12/29/2020,0.006775587,4.229702317,593.9112068,1.063991065
NARS,63519,1.719168713,934.7270459,3813.204785,353.4983458,Texas,640.8856658,Nordstrom,Los Angeles, California,3/3/2021,0.00183922,9.270374024,1550.837026,1.45849267
Maybelline,65961,4.117363331,889.6653906,6421.878875,926.3160594,California,280.3450869,Walgreens,San Diego, California,12/10/2022,0.004627991,14.42437762,889.6653906,3.173465247
Urban Decay,33755,3.169856998,381.8962115,1505.82804,235.9526741,New York,793.1271359,Sephora,Los Angeles, California,2/17/2021,0.00830031,15.66929742,381.8962115,0.481506929
Revlon,16371,4.942902337,430.6317668,4717.804309,433.1867152,Chicago,221.6233441,Walmart,San Antonio, Texas,4/6/2021,0.011478258,9.181955987,430.6317668,1.943079456
Revlon,63543,1.217628303,236.2584668,6715.579471,914.7479311,Chicago,602.3541015,Walmart,Miami, Florida,3/24/2022,0.005153798,13.62128071,236.2584668,0.392225215
Covergirl,86351,4.239373555,633.0991859,7333.212907,538.0528088,California,550.0727837,Nordstrom,Austin, Texas,7/6/2021,0.006696223,7.337204247,633.0991859,1.150937121
Clinique,82064,2.56706061,934.1099334,5873.472916,521.3847025,New York,468.8999316,Walmart,Los Angeles, California,2/13/2021,0.002748135,8.87694061,934.1099334,1.992130667
Urban Decay,74804,4.055508983,847.2606295,1760.606674,745.1777939,New York,965.3041432,Nordstrom,Philadelphia, Pennsylvania,12/12/2022,0.004786613,42.32505789,847.2606295,0.877713657
Maybelline,86508,2.950697501,879.195931,2318.955597,826.53082,Chicago,356.219575,Walmart,Philadelphia, Pennsylvania,5/28/2021,0.003356132,35.64237371,1017.729989,2.46812919
MAC,87400,3.560746557,259.835228,4152.154193,627.2415374,Chicago,819.383197,Walgreens,Houston, Texas,3/28/2021,0.013703864,15.10641244,259.835228,0.31711076
Loreal,56912,3.893914354,152.8582039,9694.988225,758.070084,Chicago,175.0029019,Sephora,Dallas, Texas,8/17/2022,0.025474029,7.81919551,152.8582039,0.873460967
Covergirl,22841,2.575164872,745.7993963,1461.128657,672.3540074,Florida,229.8897242,Nordstrom,Phoenix, Arizona,1/20/2021,0.003452892,46.01607149,745.7993963,3.244161517
Loreal,16712,3.610588371,250.5032187,8407.561548,745.6843613,New York,241.6170885,Sephora,San Diego, California,12/25/2020,0.014413341,8.869210854,994.180187,1.036777739
Urban Decay,76773,4.402777004,248.6301484,5892.820052,647.0558541,Chicago,514.9986978,CVS Pharmacy,Seattle, Washington,1/18/2020,0.017708138,10.98041088,248.6301484,0.482778208
Revlon,18707,3.250108023,325.9296928,8529.385835,575.4216038,Florida,664.6261392,Ulta Beauty,Los Angeles, California,12/6/2022,0.009971807,6.74634276,325.9296928,0.490395537
Estee Lauder,73124,3.188463145,144.0934963,1934.70017,432.4527007,Chicago,427.4075494,CVS Pharmacy,San Diego, California,2/21/2021,0.022127738,22.35244032,144.0934963,0.337133718
Maybelline,31959,3.541354894,206.4409372,6494.324711,525.7776305,New York,886.4515185,Target,New York City, New York,6/9/2020,0.017154325,8.095955375,206.4409372,0.232884634
Maybelline,83825,3.32910164,143.6032573,3841.983417,208.5702335,New York,511.0028168,Target,Chicago, Illinois,5/9/2020,0.023182633,5.428712487,143.6032573,0.281022438
Tarte,51367,2.039689437,986.3944217,8867.92188,956.3315199,Texas,563.6606976,Amazon,Miami, Florida,3/5/2022,0.002067823,10.78416717,986.3944217,1.749979067
Clinique,53462,1.375622335,740.0035378,1759.835636,914.841671,New York,802.6311949,CVS Pharmacy,Los Angeles, California,7/29/2020,0.00185894,51.98449516,1655.079227,0.921972062
Revlon,69235,1.945321997,111.9642393,3553.018354,900.4215112,Florida,946.4361163,Boots,Dallas, Texas,10/14/2023,0.017374494,25.34243906,555.0014402,0.118300895
NARS,71732,2.537828772,722.0897921,7278.026684,942.7127219,Chicago,567.3362716,Target,San Francisco, California,2/7/2022,0.003514561,12.95286158,722.0897921,1.272772125
Urban Decay,67232,3.738651991,783.3657491,7994.410616,542.3439708,Chicago,949.3108756,Walmart,San Francisco, California,9/11/2023,0.00477255,6.78403946,783.3657491,0.825194116
Tarte,52260,3.446907253,605.9261967,1213.934707,847.5995779,California,974.4224124,Nordstrom,Dallas, Texas,1/23/2020,0.005688659,69.82250141,605.9261967,0.621831137
Urban Decay,85148,4.575208859,666.7101661,4828.650596,293.9775634,New York,460.505855,Target,Dallas, Texas,6/29/2020,0.006862366,6.088192914,666.7101661,1.447777827
Tarte,55855,3.02406317,156.9464856,2478.802053,884.7931084,Chicago,728.4267043,Target,Boston, Massachusetts,11/1/2020,0.019268117,35.69438339,156.9464856,0.215459544
Revlon,70329,4.220575438,967.771057,1585.670981,261.6409729,New York,557.1842987,Boots,Los Angeles, California,4/5/2022,0.00436113,16.50033179,1568.426085,1.73689578
NARS,91032,2.253154033,190.5943291,7257.888135,451.2326473,Florida,372.6056359,Amazon,New York City, New York,4/21/2021,0.011821727,6.217134226,190.5943291,0.511517569
Urban Decay,13695,1.105978864,274.5358313,6819.032151,149.5878108,Florida,863.7370763,MAC Cosmetics,Austin, Texas,1/10/2023,0.004028541,2.193680972,274.5358313,0.317846529
Revlon,34414,2.661988673,858.2087274,1648.631775,616.8057826,New York,376.702278,Boots,San Diego, California,6/28/2021,0.003101796,37.41319268,858.2087274,2.27821486
Urban Decay,17782,1.922865982,367.2551757,9544.767702,724.821539,Texas,700.2325002,CVS Pharmacy,Los Angeles, California,1/13/2022,0.005235776,7.593914925,598.9938993,0.52447605
Maybelline,71150,1.833500519,486.7980972,1575.262556,874.9454429,New York,709.7628579,Amazon,Philadelphia, Pennsylvania,4/18/2021,0.00376645,55.54283251,486.7980972,0.685860202
NARS,12641,1.415770278,599.6133636,8262.181966,779.3874457,Texas,887.7498419,Amazon,San Francisco, California,11/28/2022,0.002361139,9.433191485,1116.404899,0.67543055
Urban Decay,43200,1.297451699,600.2300224,3211.879989,969.7266707,Texas,745.9747043,Walgreens,Seattle, Washington,11/10/2022,0.002161591,30.19187124,600.2300224,0.804625169
Revlon,78526,1.389896227,896.2296255,2879.322198,915.4461351,Texas,972.4504825,MAC Cosmetics,Dallas, Texas,8/21/2021,0.001550826,31.79380674,1170.880564,0.921619807
Tarte,92029,3.953886898,833.3587807,2941.210966,742.1104194,New York,217.702355,Amazon,San Diego, California,2/4/2023,0.004744519,25.23145833,833.3587807,3.8279732
Clinique,34659,1.13826284,732.54668,6763.781078,642.1564698,California,174.0282093,Amazon,Los Angeles, California,12/6/2021,0.001553843,9.494045748,841.9781285,4.20935596
NARS,50763,2.325654421,645.7167228,5244.87559,654.123772,Chicago,315.8880328,MAC Cosmetics,Miami, Florida,2/22/2022,0.003601664,12.47167375,645.7167228,2.044131641
Estee Lauder,86385,3.239145965,171.3843317,9958.036491,637.2662937,California,726.9438672,Walgreens,San Diego, California,4/30/2022,0.018899896,6.399517559,341.9502641,0.235760063
MAC,42869,4.202976942,766.1028785,1650.826031,759.822185,California,924.7365827,Walmart,San Antonio, Texas,1/3/2022,0.005486178,46.02678724,1376.392341,0.828455252
Estee Lauder,55982,2.333275019,111.8327309,1447.214206,433.9856754,Chicago,192.858873,Walgreens,Houston, Texas,10/19/2023,0.020863972,29.98765999,111.8327309,0.579868218
MAC,84359,4.592105386,495.906536,2364.724632,127.9536734,California,664.8192092,Sephora,Chicago, Illinois,3/27/2020,0.009260022,5.410933337,495.906536,0.745926906
MAC,66551,1.238281076,103.8834427,8952.308417,167.3508019,New York,826.2226232,Ulta Beauty,San Francisco, California,12/2/2023,0.011919908,1.86935921,103.8834427,0.125732992
MAC,83705,3.492245098,587.942687,5210.304058,559.7997064,California,411.516993,Amazon,New York City, New York,9/2/2022,0.005939771,10.74408902,587.942687,1.428720313
Maybelline,59959,3.609313737,214.4664482,5362.434686,228.5249807,California,355.1977102,Target,Miami, Florida,6/7/2023,0.01682927,4.261590007,214.4664482,0.603794569
Urban Decay,13272,3.426487277,533.8563423,1157.318463,484.9348256,Texas,589.2216839,Walgreens,Seattle, Washington,8/23/2022,0.00641837,41.90158897,533.8563423,0.906036483
Loreal,60404,1.291672627,497.1074244,3602.709474,805.2675152,New York,437.0919458,Walgreens,San Francisco, California,12/24/2020,0.002598377,22.35171948,497.1074244,1.137306302
Urban Decay,10722,3.365376386,629.8655323,5476.814661,158.3560641,Florida,345.6611933,Amazon,Dallas, Texas,10/20/2020,0.005343008,2.891389867,1528.13554,1.822204935
Estee Lauder,46865,2.567864297,245.285632,7014.971393,308.00718,New York,941.6969292,Sephora,Chicago, Illinois,4/21/2023,0.010468874,4.390711847,245.285632,0.260471946
Clinique,96305,2.391612162,570.4281634,7602.322857,630.3150419,Florida,875.4983553,Target,Denver, Colorado,3/15/2021,0.004192661,8.291084892,570.4281634,0.651546813
Covergirl,90806,4.631749316,810.0143958,8663.69069,398.1787021,Florida,510.1507104,Sephora,Chicago, Illinois,11/9/2021,0.005718107,4.595947805,810.0143958,1.587794311
Clinique,90707,2.001456579,983.2146957,5188.665682,178.0097286,Texas,924.8791325,Nordstrom,Philadelphia, Pennsylvania,10/5/2023,0.002035625,3.43074192,983.2146957,1.063073715
Maybelline,47427,1.766009152,828.1995367,8207.343482,983.9046603,Texas,774.3795792,Sephora,Philadelphia, Pennsylvania,12/19/2020,0.002132347,11.98810142,828.1995367,1.069500745
Clinique,31436,4.759568197,929.8253049,6736.781631,648.4391838,Florida,325.3316537,CVS Pharmacy,New York City, New York,9/20/2020,0.005118777,9.625355538,1246.271527,2.858084341
MAC,33204,4.743547393,624.1858524,1714.596343,418.488916,Chicago,732.4858892,Amazon,Boston, Massachusetts,12/21/2021,0.007599575,24.40743081,624.1858524,0.852147272
Covergirl,14188,3.55798008,631.7475727,7510.584734,531.0787211,New York,223.4135376,Target,Boston, Massachusetts,2/14/2020,0.005631965,7.071070228,631.7475727,2.82770498
Revlon,39577,2.655668176,519.7790342,5021.27662,406.2674682,New York,468.5583598,Walmart,Miami, Florida,5/12/2023,0.005109225,8.090919879,519.7790342,1.109315464
Maybelline,50766,3.005341054,602.5483778,7986.716679,373.9227918,Chicago,564.3217566,Amazon,San Francisco, California,8/10/2021,0.004987717,4.681808644,602.5483778,1.067739053
Revlon,74921,2.961083597,450.4313287,1552.869923,870.7684013,New York,919.8660183,Target,Phoenix, Arizona,7/5/2021,0.006573885,56.07478054,450.4313287,0.489670582
